"","CCR1_pwg","CCR1_coeff","CCR1_pwg","CCR1_coeff","4CL1_pwg","4CL1_coeff","CSE_pwg","CSE_coeff","4CL3_pwg","4CL3_coeff","CAD1_pwg","CAD1_coeff","CCR2_pwg","CCR2_coeff","HCT_pwg","HCT_coeff","CAD2_pwg","CAD2_coeff","CAD3_pwg","CAD3_coeff","C4H_pwg","C4H_coeff","PAL1_pwg","PAL1_coeff","C3H_pwg","C3H_coeff","PAL4_pwg","PAL4_coeff","CAD4_pwg","CAD4_coeff","4CL5_pwg","4CL5_coeff","4CL2_pwg","4CL2_coeff","PAL2_pwg","PAL2_coeff","CCoAOMT1_pwg","CCoAOMT1_coeff","CAD5_pwg","CAD5_coeff","F5H_pwg","F5H_coeff","CAD6_pwg","CAD6_coeff","CAD7_pwg","CAD7_coeff","CAD8_pwg","CAD8_coeff","CAD9_pwg","CAD9_coeff","PAL3_pwg","PAL3_coeff","COMT1_pwg","COMT1_coeff"
"AT5G09780","AT5G09780",0,"MYB76",0,"NAC080",0,"LMI1",0,"NAC2",0,"MYB64",0,"RBE",0,"PLT3",0,"RBE",0,"RBE",0,"PMG2",0,"NAC080",0,"NAC080",0,"ZAT6",0,"PEI1",0,"AT5G10970",0,"AGL96",0,"AT5G12400",0,"AT5G05790",0,"AT5G05090",0,"AT5G09780",0,"RBE",0,"RAP2.10",0,"MYB76",0,"AT5G05790",0,"NAC077",0,"MAC5C",0
"SDG15","SDG15",0,"TCP17",0,"PMG2",0,"ELF6",0,"AGL99",0,"TED 5",0,"LBD33",0,"AT5G10970",0,"LBD33",0,"LBD33",0,"MYB76",0,"PMG2",0,"PMG2",0,"AT5G04390",0,"AT5G07580",0,"MYB64",0,"AT5G06550",0,"AT5G12440",0,"LBD33",0,"DREB2A",0,"SDG15",0,"LBD33",0,"FLO2",0,"BIM1",0,"RBE",0,"AGL99",0,"WRKY26",0
"TGA4","TGA4",0,"BIM1",0,"MYB76",0,"AT5G04390",0,"AT5G04760",0,"MYB3R-4",0,"MYB33",0,"MYB64",0,"MYB33",0,"MYB33",0,"TCP17",0,"MYB76",0,"MYB76",0,"NAC077",0,"NAC080",0,"TED 5",0,"GIS2",0,"WRKY75",0,"MYB33",0,"AT5G05550",0,"TGA4",0,"MYB33",0,"SPT",0,"NF-YB12",0,"LBD33",0,"SUVH1",0,"RR21",0
"AT5G10120","AT5G10120",0,"TCP11",0,"TCP17",0,"NAC077",0,"SUVH1",0,"TINY2",0,"AT5G06110",0,"TED 5",0,"AT5G06110",0,"AT5G06110",0,"BIM1",0,"TCP17",0,"TCP17",0,"AGL99",0,"PMG2",0,"MYB3R-4",0,"HAT14",0,"VNI2",0,"AT5G06110",0,"AL1",0,"FLF",0,"AT5G06250",0,"MYB73",0,"TCP11",0,"MYB33",0,"AT5G05090",0,"AT5G07310",0
"FLF","FLF",0,"AT5G08520",0,"BIM1",0,"AGL99",0,"DREB2A",0,"LRP1",0,"AGL96",0,"MYB3R-4",0,"AGL96",0,"AGL96",0,"NF-YB12",0,"BIM1",0,"BIM1",0,"AT5G04760",0,"MYB76",0,"TINY2",0,"AT5G06800",0,"Rap2.6L",0,"AT5G06250",0,"LBD33",0,"MYB92",0,"GIS2",0,"LBD39",0,"AT5G08520",0,"AT5G06250",0,"DREB2A",0,"AT5G07400",0
"MYB92","MYB92",0,"VNI1",0,"TCP11",0,"SUVH1",0,"AT5G05550",0,"AT5G12400",0,"NF-YA10",0,"TINY2",0,"GIS2",0,"GIS2",0,"AT5G08520",0,"AT5G08520",0,"NF-YB12",0,"SUVH1",0,"BIM1",0,"LRP1",0,"TGA10",0,"AGL15",0,"AGL96",0,"MYB33",0,"PLT3",0,"HAT14",0,"BT5",0,"EICBP.B",0,"AGL96",0,"AT5G05550",0,"PEI1",0
"PLT3","PLT3",0,"EICBP.B",0,"AT5G08520",0,"AT5G05090",0,"AT5G05790",0,"AT5G12440",0,"GIS2",0,"AT5G12400",0,"HAT14",0,"HAT14",0,"VNI1",0,"VNI1",0,"TCP11",0,"AT5G05090",0,"TCP11",0,"AT5G12400",0,"TGA2",0,"LEP",0,"GIS2",0,"AT5G06110",0,"AT5G10970",0,"TGA10",0,"bZIP7",0,"HAM2",0,"AT5G06550",0,"AL1",0,"AT5G07580",0
"AT5G10970","AT5G10970",0,"HAM2",0,"VNI1",0,"DREB2A",0,"RBE",0,"NF-YA1",0,"HAT14",0,"AT5G12440",0,"TGA10",0,"TGA10",0,"EICBP.B",0,"EICBP.B",0,"AT5G08520",0,"DREB2A",0,"AT5G08520",0,"AT5G12440",0,"MAC5C",0,"SUVH4",0,"AT5G06800",0,"AT5G06250",0,"MYB64",0,"TGA2",0,"DRG",0,"AT5G09780",0,"GIS2",0,"AT5G05790",0,"NAC080",0
"MYB64","MYB64",0,"AT5G09780",0,"EICBP.B",0,"AT5G05550",0,"LBD33",0,"AT5G12850",0,"AT5G06770",0,"NF-YA1",0,"MAC5C",0,"MAC5C",0,"AT5G09780",0,"AT5G09780",0,"VNI1",0,"AT5G05550",0,"VNI1",0,"NF-YA1",0,"WRKY26",0,"AT5G14260",0,"TGA10",0,"AGL96",0,"TED 5",0,"MAC5C",0,"HAT22",0,"SDG15",0,"HAT14",0,"LBD33",0,"PMG2",0
"TED 5","TED 5",0,"SDG15",0,"AT5G09780",0,"AT5G05790",0,"MYB33",0,"MYB46",0,"TGA10",0,"MYB46",0,"WRKY26",0,"WRKY26",0,"AT5G10120",0,"AT5G10120",0,"EICBP.B",0,"AL1",0,"EICBP.B",0,"WRKY75",0,"RR21",0,"MYB40",0,"MAC5C",0,"NF-YA10",0,"MYB3R-4",0,"RR21",0,"AT4G37850",0,"TGA4",0,"AT5G06800",0,"MYB33",0,"MYB76",0
"MYB3R-4","MYB3R-4",0,"FLF",0,"SDG15",0,"LBD33",0,"AT5G06110",0,"WRKY75",0,"TGA2",0,"WRKY75",0,"RR21",0,"RR21",0,"FLF",0,"FLF",0,"AT5G09780",0,"AT5G05790",0,"AT5G09780",0,"VNI2",0,"AT5G07310",0,"AT5G14370",0,"RR21",0,"GIS2",0,"TINY2",0,"AT5G07310",0,"AT4G38070",0,"AT5G10120",0,"TGA10",0,"AGL96",0,"TCP17",0
"TINY2","TINY2",0,"MYB92",0,"TGA4",0,"MYB33",0,"AGL96",0,"VNI2",0,"MAC5C",0,"VNI2",0,"AT5G07310",0,"AT5G07310",0,"MYB92",0,"MYB92",0,"AT5G10120",0,"LBD33",0,"SDG15",0,"Rap2.6L",0,"AT5G07400",0,"WER1",0,"AT5G07310",0,"TGA10",0,"LRP1",0,"AT5G07400",0,"AT4G38340",0,"FLF",0,"MAC5C",0,"NF-YA10",0,"BIM1",0
"LRP1","LRP1",0,"PLT3",0,"AT5G10120",0,"AT5G06250",0,"NF-YA10",0,"Rap2.6L",0,"RR21",0,"TIFY9",0,"AT5G07400",0,"AT5G07400",0,"PLT3",0,"PLT3",0,"FLF",0,"MYB33",0,"FLF",0,"AGL15",0,"PEI1",0,"E2L1",0,"AT5G07400",0,"MAC5C",0,"AT5G12400",0,"PEI1",0,"MYB4",0,"MYB92",0,"RR21",0,"GIS2",0,"AT5G08520",0
"AT5G12400","AT5G12400",0,"AT5G10970",0,"FLF",0,"AGL96",0,"GIS2",0,"NAC084",0,"AT5G07310",0,"Rap2.6L",0,"PEI1",0,"PEI1",0,"AT5G10970",0,"AT5G10970",0,"MYB92",0,"AT5G06250",0,"MYB92",0,"LEP",0,"AT5G07580",0,"WRKY72",0,"PEI1",0,"WRKY26",0,"AT5G12440",0,"AT5G07580",0,"SHL1",0,"PLT3",0,"AT5G07310",0,"TGA10",0,"VNI1",0
"AT5G12440","AT5G12440",0,"MYB64",0,"MYB92",0,"AT5G06550",0,"TGA10",0,"AT5G14260",0,"AT5G07400",0,"AGL15",0,"AT5G07580",0,"AT5G07580",0,"MYB64",0,"MYB64",0,"PLT3",0,"AGL96",0,"PLT3",0,"SUVH4",0,"NAC080",0,"HB-3",0,"AT5G07580",0,"RR21",0,"NF-YA1",0,"NAC080",0,"AT4G39160",0,"AT5G10970",0,"AT5G07400",0,"TGA2",0,"EICBP.B",0
"NF-YA1","NF-YA1",0,"TED 5",0,"PLT3",0,"GIS2",0,"TGA2",0,"MYB40",0,"PEI1",0,"SUVH4",0,"NAC080",0,"NAC080",0,"TED 5",0,"TED 5",0,"AT5G10970",0,"GIS2",0,"AT5G10970",0,"NAC084",0,"PMG2",0,"ZHD8",0,"NAC080",0,"AT5G07310",0,"WRKY75",0,"PMG2",0,"WRKY13",0,"MYB64",0,"PEI1",0,"TGA5",0,"AT5G09780",0
"WRKY75","WRKY75",0,"MYB3R-4",0,"AT5G10970",0,"TGA10",0,"TGA5",0,"WER1",0,"AT5G07580",0,"NAC084",0,"PMG2",0,"PMG2",0,"MYB3R-4",0,"MYB3R-4",0,"MYB64",0,"AT5G06770",0,"MYB64",0,"AT5G14260",0,"MYB76",0,"MYB16",0,"PMG2",0,"AT5G07400",0,"VNI2",0,"MYB76",0,"AT4G39780",0,"TED 5",0,"AT5G07580",0,"MAC5C",0,"SDG15",0
"VNI2","VNI2",0,"TINY2",0,"MYB64",0,"TGA5",0,"MAC5C",0,"E2L1",0,"NAC080",0,"AT5G14260",0,"MYB76",0,"MYB76",0,"TINY2",0,"TINY2",0,"TED 5",0,"TGA10",0,"TED 5",0,"MYB40",0,"BIM1",0,"AT5G15480",0,"MYB76",0,"PEI1",0,"TIFY9",0,"TCP17",0,"AT5G01200",0,"MYB3R-4",0,"NAC080",0,"WRKY26",0,"TGA4",0
"TIFY9","TIFY9",0,"LRP1",0,"TED 5",0,"MAC5C",0,"WRKY26",0,"WRKY72",0,"PMG2",0,"MYB40",0,"TCP17",0,"TCP17",0,"LRP1",0,"LRP1",0,"MYB3R-4",0,"MAC5C",0,"MYB3R-4",0,"AT5G14370",0,"NF-YB12",0,"AT5G15800",0,"TCP17",0,"AT5G07580",0,"Rap2.6L",0,"BIM1",0,"APTX",0,"TINY2",0,"PMG2",0,"RR21",0,"AT5G10120",0
"Rap2.6L","Rap2.6L",0,"AT5G12400",0,"MYB3R-4",0,"RR21",0,"RR21",0,"HB-3",0,"MYB76",0,"AT5G14370",0,"BIM1",0,"BIM1",0,"AT5G12400",0,"AT5G12400",0,"TINY2",0,"RR21",0,"TINY2",0,"E2L1",0,"AT5G08520",0,"bZIP3",0,"BIM1",0,"NAC080",0,"AGL15",0,"TCP11",0,"AT5G01380",0,"AT5G12400",0,"MYB76",0,"AT5G07310",0,"FLF",0
"LEP","LEP",0,"AT5G12440",0,"TINY2",0,"AT5G07310",0,"AT5G07310",0,"ZHD8",0,"TCP17",0,"E2L1",0,"TCP11",0,"TCP11",0,"AT5G12440",0,"AT5G12440",0,"LRP1",0,"AT5G07310",0,"LRP1",0,"WRKY72",0,"VNI1",0,"FG",0,"AT5G08520",0,"PMG2",0,"LEP",0,"AT5G08520",0,"MYB3R-5",0,"AT5G12440",0,"TCP17",0,"AT5G07400",0,"MYB92",0
"SUVH4","SUVH4",0,"NF-YA1",0,"AT5G12400",0,"AT5G07400",0,"AT5G07400",0,"AT5G15480",0,"BIM1",0,"WRKY72",0,"AT5G08520",0,"AT5G08520",0,"NF-YA1",0,"NF-YA1",0,"AT5G12400",0,"AT5G07400",0,"AT5G12400",0,"HB-3",0,"EICBP.B",0,"COL1",0,"VNI1",0,"MYB76",0,"SUVH4",0,"VNI1",0,"AT5G02460",0,"NF-YA1",0,"BIM1",0,"PEI1",0,"PLT3",0
"NAC084","NAC084",0,"WRKY75",0,"AT5G12440",0,"PEI1",0,"PEI1",0,"AT5G15800",0,"NF-YB12",0,"AT5G15480",0,"VNI1",0,"VNI1",0,"WRKY75",0,"WRKY75",0,"AT5G12440",0,"PEI1",0,"AT5G12440",0,"ZHD8",0,"HAM2",0,"ZFN3",0,"EICBP.B",0,"BIM1",0,"NAC084",0,"EICBP.B",0,"PRR7",0,"AT5G12850",0,"TCP11",0,"AT5G07580",0,"AT5G10970",0
"MYB40","MYB40",0,"VNI2",0,"WRKY75",0,"AT5G07580",0,"AT5G07580",0,"bZIP3",0,"AT5G08520",0,"AT5G15800",0,"EICBP.B",0,"EICBP.B",0,"VNI2",0,"VNI2",0,"NF-YA1",0,"AT5G07580",0,"NF-YA1",0,"AT5G15480",0,"AT5G09780",0,"KAN1",0,"AT5G09780",0,"AT5G08520",0,"MYB40",0,"HAM2",0,"LCL1",0,"MYB46",0,"AT5G08520",0,"NAC080",0,"MYB64",0
"WER1","WER1",0,"TIFY9",0,"VNI2",0,"NAC080",0,"NAC080",0,"FG",0,"VNI1",0,"bZIP3",0,"HAM2",0,"HAM2",0,"Rap2.6L",0,"Rap2.6L",0,"WRKY75",0,"NAC080",0,"WRKY75",0,"AT5G15800",0,"FLF",0,"AT5G16680",0,"AT5G10120",0,"EICBP.B",0,"E2L1",0,"AT5G09780",0,"DPB",0,"WRKY75",0,"VNI1",0,"PMG2",0,"TED 5",0
"E2L1","E2L1",0,"Rap2.6L",0,"Rap2.6L",0,"PMG2",0,"PMG2",0,"COL1",0,"EICBP.B",0,"FG",0,"AT5G09780",0,"AT5G09780",0,"AGL15",0,"AGL15",0,"VNI2",0,"PMG2",0,"VNI2",0,"FG",0,"MYB92",0,"MYB9",0,"FLF",0,"AT5G09780",0,"WRKY72",0,"SDG15",0,"HSFA3",0,"VNI2",0,"EICBP.B",0,"MYB76",0,"MYB3R-4",0
"WRKY72","WRKY72",0,"AGL15",0,"LEP",0,"MYB76",0,"MYB76",0,"KAN1",0,"HAM2",0,"COL1",0,"SDG15",0,"SDG15",0,"LEP",0,"LEP",0,"Rap2.6L",0,"MYB76",0,"TIFY9",0,"COL1",0,"AT5G10970",0,"HSFA1B",0,"MYB92",0,"SDG15",0,"HB-3",0,"FLF",0,"HDT3",0,"TIFY9",0,"HAM2",0,"TCP17",0,"TINY2",0
"HB-3","HB-3",0,"LEP",0,"SUVH4",0,"TCP17",0,"BIM1",0,"MYB43",0,"AT5G09780",0,"AT5G16470",0,"AT5G10120",0,"AT5G10120",0,"SUVH4",0,"SUVH4",0,"AGL15",0,"TCP17",0,"Rap2.6L",0,"ZFN3",0,"MYB64",0,"SDG40",0,"PLT3",0,"TGA4",0,"ZHD8",0,"MYB92",0,"LMI1",0,"Rap2.6L",0,"AT5G09780",0,"BIM1",0,"AT5G12400",0
"ZHD8","ZHD8",0,"SUVH4",0,"AT5G14260",0,"BIM1",0,"NF-YB12",0,"MYB9",0,"TGA4",0,"KAN1",0,"FLF",0,"FLF",0,"MYB40",0,"NAC084",0,"LEP",0,"BIM1",0,"AGL15",0,"KAN1",0,"TED 5",0,"NAC086",0,"AT5G10970",0,"AT5G10120",0,"MYB16",0,"PLT3",0,"BHLH101",0,"AGL15",0,"AT5G10120",0,"NF-YB12",0,"AT5G12440",0
"AT5G15480","AT5G15480",0,"AT5G14260",0,"MYB40",0,"NF-YB12",0,"TCP11",0,"HSFA1B",0,"AT5G10120",0,"MYB43",0,"MYB92",0,"MYB92",0,"WER1",0,"MYB40",0,"SUVH4",0,"TCP11",0,"LEP",0,"MYB9",0,"MYB3R-4",0,"RVE1",0,"MYB64",0,"FLF",0,"AT5G15480",0,"AT5G10970",0,"ZAT6",0,"LEP",0,"FLF",0,"TCP11",0,"NF-YA1",0
"AT5G15800","AT5G15800",0,"MYB40",0,"AT5G14370",0,"TCP11",0,"AT5G08520",0,"SDG40",0,"FLF",0,"AT5G16680",0,"PLT3",0,"PLT3",0,"E2L1",0,"WER1",0,"MYB40",0,"AT5G08520",0,"SUVH4",0,"HSFA1B",0,"TINY2",0,"HDG9",0,"TED 5",0,"MYB92",0,"AT5G15800",0,"MYB64",0,"AT5G04390",0,"MYB40",0,"MYB92",0,"AT5G08520",0,"WRKY75",0
"FG","FG",0,"E2L1",0,"WER1",0,"AT5G08520",0,"VNI1",0,"NAC086",0,"MYB92",0,"MYB9",0,"AT5G10970",0,"AT5G10970",0,"WRKY72",0,"E2L1",0,"WER1",0,"VNI1",0,"NAC084",0,"SDG40",0,"LRP1",0,"BBM",0,"MYB3R-4",0,"PLT3",0,"FG",0,"TED 5",0,"NAC077",0,"E2L1",0,"PLT3",0,"VNI1",0,"VNI2",0
"COL1","COL1",0,"WRKY72",0,"E2L1",0,"VNI1",0,"EICBP.B",0,"RVE1",0,"PLT3",0,"HSFA1B",0,"MYB64",0,"MYB64",0,"HB-3",0,"WRKY72",0,"E2L1",0,"EICBP.B",0,"AT5G14260",0,"NAC086",0,"AT5G12400",0,"RGL3",0,"TINY2",0,"AT5G10970",0,"COL1",0,"MYB3R-4",0,"NAC2",0,"WRKY72",0,"AT5G10970",0,"EICBP.B",0,"Rap2.6L",0
"ZFN3","ZFN3",0,"ZHD8",0,"WRKY72",0,"EICBP.B",0,"HAM2",0,"HDG9",0,"AT5G10970",0,"SDG40",0,"TED 5",0,"TED 5",0,"ZHD8",0,"HB-3",0,"WRKY72",0,"AT5G09780",0,"MYB40",0,"RVE1",0,"AT5G12440",0,"MYB56",0,"LRP1",0,"MYB64",0,"AT5G16470",0,"TINY2",0,"AGL99",0,"ZHD8",0,"MYB64",0,"HAM2",0,"AGL15",0
"KAN1","KAN1",0,"MYB16",0,"HB-3",0,"AT5G09780",0,"AT5G09780",0,"BBM",0,"MYB64",0,"NAC086",0,"MYB3R-4",0,"MYB3R-4",0,"AT5G15480",0,"ZHD8",0,"HB-3",0,"AT5G10120",0,"AT5G14370",0,"HDG9",0,"WRKY75",0,"DAR4",0,"AT5G12400",0,"TED 5",0,"ZFN3",0,"AT5G12400",0,"AT5G04760",0,"AT5G15480",0,"TED 5",0,"AT5G09780",0,"LEP",0
"AT5G16680","AT5G16680",0,"AT5G15480",0,"ZHD8",0,"TGA4",0,"SDG15",0,"MYB56",0,"TED 5",0,"RVE1",0,"TINY2",0,"TINY2",0,"AT5G15800",0,"AT5G15480",0,"ZHD8",0,"FLF",0,"E2L1",0,"BBM",0,"VNI2",0,"VDD",0,"AT5G12440",0,"MYB3R-4",0,"KAN1",0,"AT5G12440",0,"SUVH1",0,"bZIP3",0,"MYB3R-4",0,"TGA4",0,"NAC084",0
"MYB9","MYB9",0,"bZIP3",0,"AT5G15480",0,"FLF",0,"TGA4",0,"DAR4",0,"MYB3R-4",0,"HDG9",0,"AT5G12400",0,"AT5G12400",0,"FG",0,"AT5G15800",0,"AT5G15480",0,"MYB92",0,"WRKY72",0,"RGL3",0,"Rap2.6L",0,"AT5G18090",0,"NF-YA1",0,"TINY2",0,"AT5G16680",0,"WRKY75",0,"AT5G05090",0,"FG",0,"TINY2",0,"FLF",0,"MYB40",0
"HSFA1B","HSFA1B",0,"FG",0,"AT5G15800",0,"MYB92",0,"FLF",0,"VDD",0,"TINY2",0,"BBM",0,"AT5G12440",0,"AT5G12440",0,"COL1",0,"FG",0,"AT5G15800",0,"PLT3",0,"MYB16",0,"MYB56",0,"AGL15",0,"ANAC087",0,"WRKY75",0,"LRP1",0,"MYB9",0,"VNI2",0,"DREB2A",0,"COL1",0,"LRP1",0,"MYB92",0,"WER1",0
"SDG40","SDG40",0,"COL1",0,"FG",0,"PLT3",0,"MYB92",0,"AT5G18090",0,"LRP1",0,"RGL3",0,"NF-YA1",0,"NF-YA1",0,"ZFN3",0,"COL1",0,"FG",0,"AT5G10970",0,"AT5G15480",0,"DAR4",0,"NAC084",0,"AT5G18450",0,"VNI2",0,"AT5G12400",0,"HSFA1B",0,"Rap2.6L",0,"AT5G05550",0,"AT5G16470",0,"AT5G12400",0,"AT5G10970",0,"E2L1",0
"NAC086","NAC086",0,"KAN1",0,"COL1",0,"AT5G10970",0,"AT5G10970",0,"MYR1",0,"AT5G12400",0,"MYB56",0,"WRKY75",0,"WRKY75",0,"KAN1",0,"ZFN3",0,"COL1",0,"MYB64",0,"AT5G15800",0,"VDD",0,"MYB40",0,"AT5G18550",0,"Rap2.6L",0,"AT5G12440",0,"SDG40",0,"LEP",0,"LBD33",0,"KAN1",0,"AT5G12440",0,"MYB64",0,"WRKY72",0
"RVE1","RVE1",0,"MYB43",0,"ZFN3",0,"MYB64",0,"MYB64",0,"ANAC087",0,"AT5G12440",0,"DAR4",0,"VNI2",0,"VNI2",0,"AT5G16680",0,"KAN1",0,"KAN1",0,"TED 5",0,"FG",0,"AT5G18090",0,"AT5G14370",0,"PUCHI",0,"AGL15",0,"NF-YA1",0,"NAC086",0,"MYB40",0,"MYB33",0,"MYB43",0,"MYB46",0,"TED 5",0,"HB-3",0
"HDG9","HDG9",0,"AT5G16680",0,"KAN1",0,"TED 5",0,"TED 5",0,"AT5G18550",0,"NF-YA1",0,"VDD",0,"TIFY9",0,"TIFY9",0,"MYB9",0,"AT5G16680",0,"AT5G16680",0,"MYB3R-4",0,"COL1",0,"MYR1",0,"E2L1",0,"TLP11",0,"LEP",0,"WRKY75",0,"RVE1",0,"WER1",0,"AT5G06110",0,"AT5G16680",0,"WRKY75",0,"MYB3R-4",0,"ZHD8",0
"BBM","BBM",0,"MYB9",0,"AT5G16680",0,"MYB3R-4",0,"MYB3R-4",0,"PUCHI",0,"MYB46",0,"AT5G18090",0,"Rap2.6L",0,"Rap2.6L",0,"HSFA1B",0,"MYB9",0,"MYB9",0,"TINY2",0,"AT5G16470",0,"ANAC087",0,"WRKY72",0,"SPL7",0,"SUVH4",0,"VNI2",0,"HDG9",0,"E2L1",0,"AT5G06250",0,"MYB9",0,"VNI2",0,"TINY2",0,"AT5G15480",0
"RGL3","RGL3",0,"HSFA1B",0,"MYB9",0,"TINY2",0,"TINY2",0,"TLP11",0,"WRKY75",0,"MYR1",0,"AGL15",0,"AGL15",0,"SDG40",0,"HSFA1B",0,"HSFA1B",0,"AT5G12400",0,"KAN1",0,"AT5G18450",0,"AT5G15480",0,"RAG1",0,"NAC084",0,"Rap2.6L",0,"RGL3",0,"WRKY72",0,"AGL96",0,"HSFA1B",0,"Rap2.6L",0,"LRP1",0,"FG",0
"MYB56","MYB56",0,"SDG40",0,"HSFA1B",0,"LRP1",0,"AT5G12400",0,"SPL7",0,"VNI2",0,"ANAC087",0,"SUVH4",0,"SUVH4",0,"NAC086",0,"SDG40",0,"SDG40",0,"AT5G12440",0,"MYB9",0,"AT5G18550",0,"AT5G15800",0,"RAP2.11",0,"MYB40",0,"LEP",0,"MYB56",0,"HB-3",0,"NF-YA10",0,"SDG40",0,"AGL15",0,"AT5G12400",0,"COL1",0
"DAR4","DAR4",0,"NAC086",0,"SDG40",0,"AT5G12400",0,"AT5G12440",0,"RAG1",0,"Rap2.6L",0,"AT5G18550",0,"NAC084",0,"NAC084",0,"RVE1",0,"NAC086",0,"NAC086",0,"NF-YA1",0,"HSFA1B",0,"PUCHI",0,"FG",0,"PI",0,"WER1",0,"SUVH4",0,"DAR4",0,"ZHD8",0,"AT5G06550",0,"NAC086",0,"LEP",0,"AT5G12440",0,"ZFN3",0
"VDD","VDD",0,"RVE1",0,"NAC086",0,"AT5G12440",0,"WRKY75",0,"RAP2.11",0,"AGL15",0,"PUCHI",0,"AT5G14260",0,"AT5G14260",0,"HDG9",0,"RVE1",0,"RVE1",0,"WRKY75",0,"SDG40",0,"TLP11",0,"COL1",0,"AL5",0,"E2L1",0,"NAC084",0,"VDD",0,"AT5G15480",0,"GIS2",0,"RVE1",0,"NAC084",0,"NF-YA1",0,"KAN1",0
"AT5G18090","AT5G18090",0,"HDG9",0,"RVE1",0,"NF-YA1",0,"VNI2",0,"PI",0,"NAC084",0,"TLP11",0,"MYB40",0,"MYB40",0,"BBM",0,"HDG9",0,"HDG9",0,"VNI2",0,"NAC086",0,"RAG1",0,"KAN1",0,"TIR5",0,"WRKY72",0,"MYB40",0,"AT5G18090",0,"AT5G15800",0,"TGA10",0,"HDG9",0,"MYB40",0,"AT5G12850",0,"AT5G16680",0
"MYR1","MYR1",0,"MYB56",0,"HDG9",0,"WRKY75",0,"TIFY9",0,"AL5",0,"MYB40",0,"SPL7",0,"WER1",0,"WER1",0,"RGL3",0,"BBM",0,"BBM",0,"Rap2.6L",0,"RVE1",0,"RAP2.11",0,"MYB9",0,"TIFY3B",0,"HB-3",0,"WER1",0,"ANAC087",0,"bZIP3",0,"TGA2",0,"BBM",0,"E2L1",0,"MYB46",0,"MYB9",0
"ANAC087","ANAC087",0,"DAR4",0,"BBM",0,"VNI2",0,"Rap2.6L",0,"TIR5",0,"WER1",0,"RAG1",0,"E2L1",0,"E2L1",0,"MYB56",0,"RGL3",0,"RGL3",0,"AGL15",0,"HDG9",0,"PI",0,"HSFA1B",0,"EIL2",0,"ZHD8",0,"E2L1",0,"AT5G18450",0,"FG",0,"TGA5",0,"RGL3",0,"WRKY72",0,"WRKY75",0,"HSFA1B",0
"AT5G18450","AT5G18450",0,"VDD",0,"RGL3",0,"Rap2.6L",0,"AGL15",0,"EIL2",0,"E2L1",0,"RAP2.11",0,"WRKY72",0,"WRKY72",0,"VDD",0,"MYB56",0,"MYB56",0,"LEP",0,"BBM",0,"AL5",0,"SDG40",0,"E2FB",0,"AT5G15480",0,"WRKY72",0,"AT5G18550",0,"COL1",0,"MAC5C",0,"MYB56",0,"AT5G15480",0,"VNI2",0,"SDG40",0
"AT5G18550","AT5G18550",0,"AT5G18090",0,"MYB56",0,"AGL15",0,"SUVH4",0,"E2FB",0,"WRKY72",0,"PI",0,"MYB16",0,"MYB16",0,"AT5G18090",0,"DAR4",0,"DAR4",0,"MYB40",0,"RGL3",0,"TIR5",0,"NAC086",0,"NAC089",0,"FG",0,"HB-3",0,"PUCHI",0,"KAN1",0,"RR21",0,"DAR4",0,"bZIP3",0,"Rap2.6L",0,"NAC086",0
"PUCHI","PUCHI",0,"ANAC087",0,"DAR4",0,"LEP",0,"MYB40",0,"NAC089",0,"ZHD8",0,"TIR5",0,"AT5G15480",0,"AT5G15480",0,"MYR1",0,"VDD",0,"VDD",0,"WER1",0,"MYB56",0,"EIL2",0,"RVE1",0,"NAC090",0,"COL1",0,"ZHD8",0,"TLP11",0,"AT5G16680",0,"AT5G07310",0,"VDD",0,"FG",0,"NAC084",0,"RVE1",0
"TLP11","TLP11",0,"AT5G18450",0,"VDD",0,"MYB40",0,"E2L1",0,"NAC090",0,"MYB16",0,"TIFY3B",0,"AT5G15800",0,"AT5G15800",0,"ANAC087",0,"AT5G18090",0,"AT5G18090",0,"E2L1",0,"DAR4",0,"E2FB",0,"HDG9",0,"WRKY38",0,"ZFN3",0,"AT5G15480",0,"RAG1",0,"MYB9",0,"PEI1",0,"AT5G18090",0,"COL1",0,"MYB40",0,"HDG9",0
"RAG1","RAG1",0,"AT5G18550",0,"AT5G18090",0,"WER1",0,"WRKY72",0,"AT5G22760",0,"AT5G15480",0,"EIL2",0,"bZIP3",0,"bZIP3",0,"AT5G18550",0,"ANAC087",0,"ANAC087",0,"WRKY72",0,"VDD",0,"NAC089",0,"RGL3",0,"AT5G22760",0,"KAN1",0,"FG",0,"RAP2.11",0,"HSFA1B",0,"AT5G07580",0,"MYR1",0,"KAN1",0,"AT5G14370",0,"BBM",0
"RAP2.11","RAP2.11",0,"PUCHI",0,"MYR1",0,"E2L1",0,"AT5G15480",0,"AT5G22990",0,"bZIP3",0,"E2FB",0,"FG",0,"FG",0,"PUCHI",0,"AT5G18450",0,"AT5G18450",0,"HB-3",0,"AT5G18090",0,"NAC090",0,"MYB56",0,"AT5G22890",0,"AT5G16680",0,"COL1",0,"PI",0,"SDG40",0,"NAC080",0,"ANAC087",0,"MYB9",0,"E2L1",0,"RGL3",0
